"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"South Carolina"	"45"	"Feb., 2021 "	"2021/02"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Feb., 2021 "	"2021/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	76	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2021 "	"2021/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2021 "	"2021/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	239	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2021 "	"2021/03"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Mar., 2021 "	"2021/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2021 "	"2021/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2021 "	"2021/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	214	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2021 "	"2021/04"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Apr., 2021 "	"2021/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2021 "	"2021/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2021 "	"2021/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	255	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2021 "	"2021/05"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"May, 2021 "	"2021/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	87	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2021 "	"2021/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2021 "	"2021/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	218	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2021 "	"2021/06"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jun., 2021 "	"2021/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2021 "	"2021/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2021 "	"2021/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	237	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2021 "	"2021/07"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Jul., 2021 "	"2021/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	76	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2021 "	"2021/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2021 "	"2021/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	230	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2021 "	"2021/08"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Aug., 2021 "	"2021/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	78	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2021 "	"2021/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2021 "	"2021/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	229	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2021 "	"2021/09"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Sep., 2021 "	"2021/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	84	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2021 "	"2021/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2021 "	"2021/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	244	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2021 "	"2021/10"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Oct., 2021 "	"2021/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2021 "	"2021/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2021 "	"2021/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	243	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2021 "	"2021/11"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	42	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Nov., 2021 "	"2021/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2021 "	"2021/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2021 "	"2021/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	246	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2021 "	"2021/12"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Carolina"	"45"	"Dec., 2021 "	"2021/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2018"	"2018/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2018"	"2018/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2018"	"2018/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2018"	"2018/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2018"	"2018/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2018"	"2018/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2018"	"2018/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2018"	"2018/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2018"	"2018/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2018"	"2018/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2018"	"2018/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2018"	"2018/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2018"	"2018/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2018"	"2018/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2018"	"2018/07"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2018"	"2018/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2018"	"2018/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2018"	"2018/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2018"	"2018/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2018"	"2018/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2018"	"2018/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2018"	"2018/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2018"	"2018/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2018"	"2018/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2018"	"2018/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2018"	"2018/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2019"	"2019/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2019"	"2019/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2019"	"2019/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2019"	"2019/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2019"	"2019/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2019"	"2019/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2019"	"2019/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2019"	"2019/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2019"	"2019/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2019"	"2019/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2019"	"2019/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2019"	"2019/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2019"	"2019/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2019"	"2019/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2019"	"2019/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2019"	"2019/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2019"	"2019/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2019"	"2019/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2019"	"2019/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2019"	"2019/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	46	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2019"	"2019/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2019"	"2019/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2019"	"2019/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2019"	"2019/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2019"	"2019/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2019"	"2019/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2019"	"2019/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Dec., 2019"	"2019/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2020"	"2020/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2020"	"2020/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jan., 2020"	"2020/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2020"	"2020/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2020"	"2020/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Feb., 2020"	"2020/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2020"	"2020/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2020"	"2020/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2020"	"2020/03"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Mar., 2020"	"2020/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2020"	"2020/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Apr., 2020"	"2020/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"May, 2020"	"2020/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jun., 2020"	"2020/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Jul., 2020"	"2020/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Aug., 2020"	"2020/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Sep., 2020"	"2020/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Oct., 2020"	"2020/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	24	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2020"	"2020/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"South Dakota"	"46"	"Nov., 2020"	"2020/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
